chromosome	position	strand	refGenome	reads	subject	externalSampleID	internalSampleID	cellType	timePoint	estAbund	relAbund	nearestFeature	inFeature	nearestFeatureStrand	inFeatureExon	nearestFeatureDist	nearestOncoFeature	nearestOncoFeatureDist
chr9	125609768	+	hg38	897	pin26	xxx	GTSP4704	PBMC	W2	1	0.13458950201884254	MAPKAP1	TRUE	-	FALSE	0	PBX3	-137568
chr9	127863160	+	hg38	70	pin26	xxx	GTSP4704	PBMC	W2	1	0.13458950201884254	AK1	FALSE	-	FALSE	3318	SPTAN1	-689396
chr9	129410429	+	hg38	1	pin26	xxx	GTSP4704	PBMC	W2	1	0.13458950201884254	LINC01503	FALSE	+	FALSE	62951	PRRX2	-255210
chr9	132405279	+	hg38	8	pin26	xxx	GTSP4704	PBMC	W2	1	0.13458950201884254	TTF1	TRUE	-	FALSE	0	TSC1	486067
chr9	136533792	+	hg38	152	pin26	xxx	GTSP4704	PBMC	W2	1	0.13458950201884254	NOTCH1	TRUE	-	FALSE	0	NOTCH1	0
chr9	30078683	+	hg38	25	pin26	xxx	GTSP4704	PBMC	W2	1	0.13458950201884254	LINC01242	FALSE	-	FALSE	310250	TOPORS	2461859
chr9	65796723	+	hg38	6	pin26	xxx	GTSP4704	PBMC	W2	1	0.13458950201884254	LOC101928381	TRUE	+	FALSE	-0	TJP2	-3324539
chr9	71885971	+	hg38	45	pin26	xxx	GTSP4704	PBMC	W2	1	0.13458950201884254	ABHD17B	TRUE	-	FALSE	-0	ANXA1	-1265758
chr9	76435529	+	hg38	86	pin26	xxx	GTSP4704	PBMC	W2	1	0.13458950201884254	GCNT1	FALSE	+	FALSE	-6135	GNAQ	1280743
chr9	77710132	+	hg38	1	pin26	xxx	GTSP4704	PBMC	W2	1	0.13458950201884254	GNAQ	FALSE	-	FALSE	6140	GNAQ	6140
chr9	87714042	+	hg38	103	pin26	xxx	GTSP4704	PBMC	W2	1	0.13458950201884254	DAPK1	FALSE	+	FALSE	5407	DAPK1	5407
chrX	109362101	-	hg38	72	pin26	xxx	GTSP4704	PBMC	W2	1	0.13458950201884254	GUCY2F	FALSE	-	FALSE	10803	TDGF1P3	-1158209
chrX	119685138	-	hg38	3	pin26	xxx	GTSP4704	PBMC	W2	1	0.13458950201884254	SEPT6	TRUE	-	FALSE	0	SEPT6	0
chrX	12954969	-	hg38	1071	pin26	xxx	GTSP4704	PBMC	W2	1	0.13458950201884254	TLR8-AS1	FALSE	-	FALSE	-11668	EGFL6	-614604
chrX	134239695	-	hg38	1144	pin26	xxx	GTSP4704	PBMC	W2	1	0.13458950201884254	CCDC160	TRUE	+	FALSE	0	MIR106A	-69416
chrX	19549207	-	hg38	1	pin26	xxx	GTSP4704	PBMC	W2	1	0.13458950201884254	SH3KBP1	TRUE	-	FALSE	-0	EIF1AX	575309
chrX	23668262	-	hg38	865	pin26	xxx	GTSP4704	PBMC	W2	1	0.13458950201884254	PRDX4	TRUE	+	FALSE	0	EIF1AX	-3526413
chrX	30652185	-	hg38	36	pin26	xxx	GTSP4704	PBMC	W2	1	0.13458950201884254	GK	FALSE	+	FALSE	-1172	TAB3	175255
chrX	31059027	-	hg38	210	pin26	xxx	GTSP4704	PBMC	W2	1	0.13458950201884254	FTHL17	FALSE	-	FALSE	12212	TAB3	-169632
chrX	45810589	-	hg38	5	pin26	xxx	GTSP4704	PBMC	W2	1	0.13458950201884254	LOC401585	FALSE	-	FALSE	37483	MIR222	-63464
chrX	45812564	-	hg38	492	pin26	xxx	GTSP4704	PBMC	W2	1	0.13458950201884254	LOC401585	FALSE	-	FALSE	35508	MIR222	-65439
chrX	63748085	-	hg38	1572	pin26	xxx	GTSP4704	PBMC	W2	1	0.13458950201884254	ARHGEF9	TRUE	-	FALSE	0	AMER1	437030
chrX	66074618	-	hg38	1020	pin26	xxx	GTSP4704	PBMC	W2	1	0.13458950201884254	VSIG4	FALSE	-	FALSE	-34492	MSN	332686
chrX	68751793	-	hg38	16638	pin26	xxx	GTSP4704	PBMC	W2	2	0.2691790040376851	STARD8	FALSE	+	FALSE	25950	STARD8	25950
chrX	70254323	-	hg38	183	pin26	xxx	GTSP4704	PBMC	W2	1	0.13458950201884254	P2RY4	FALSE	-	FALSE	3841	FOXO4	-841824
chrX	74294523	-	hg38	6	pin26	xxx	GTSP4704	PBMC	W2	1	0.13458950201884254	FTX	FALSE	-	FALSE	-948	MAGEE1	-2133128
chrX	75161802	-	hg38	59	pin26	xxx	GTSP4704	PBMC	W2	1	0.13458950201884254	ABCB7	FALSE	-	FALSE	-5461	MAGEE1	-1265849
chrX	9165299	-	hg38	1	pin26	xxx	GTSP4704	PBMC	W2	1	0.13458950201884254	FAM9B	FALSE	-	FALSE	-131171	MID1	1280009
chrX	124346231	+	hg38	251	pin26	xxx	GTSP4704	PBMC	W2	1	0.13458950201884254	SH2D1A	FALSE	+	FALSE	-49	STAG2	243574
chrX	134931050	+	hg38	25	pin26	xxx	GTSP4704	PBMC	W2	1	0.13458950201884254	MOSPD1	FALSE	-	FALSE	-15705	PHF6	502257
chrX	153926641	+	hg38	1	pin26	xxx	GTSP4704	PBMC	W2	1	0.13458950201884254	ARHGAP4	FALSE	-	FALSE	-380	ARHGAP4	-380
chrX	23773580	+	hg38	75	pin26	xxx	GTSP4704	PBMC	W2	1	0.13458950201884254	SAT1	FALSE	+	FALSE	-9576	EIF1AX	-3631731
chrX	42944505	+	hg38	21	pin26	xxx	GTSP4704	PBMC	W2	1	0.13458950201884254	PPP1R2C	FALSE	-	FALSE	-166269	KDM6A	-1928668
chrX	43290837	+	hg38	537	pin26	xxx	GTSP4704	PBMC	W2	1	0.13458950201884254	PINCR	FALSE	+	FALSE	64238	KDM6A	-1582336
chrX	45804858	+	hg38	345	pin26	xxx	GTSP4704	PBMC	W2	1	0.13458950201884254	LOC401585	FALSE	-	FALSE	43214	MIR222	-57733
chrX	64842864	+	hg38	1	pin26	xxx	GTSP4704	PBMC	W2	1	0.13458950201884254	ZC4H2	FALSE	-	FALSE	72936	AMER1	-637119
chrX	78944400	+	hg38	317	pin26	xxx	GTSP4704	PBMC	W2	1	0.13458950201884254	P2RY10	FALSE	+	FALSE	-930	TBX22	-1070354
chr1	101283707	-	hg38	5	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	LINC01307	FALSE	+	FALSE	-40128	COL11A1	1592758
chr1	116828342	-	hg38	1	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	CD2	FALSE	+	FALSE	59112	VTCN1	315243
chr1	12447106	-	hg38	77	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	VPS13D	TRUE	+	FALSE	-0	DHRS3	120802
chr1	12469480	-	hg38	25	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	VPS13D	TRUE	+	FALSE	-0	DHRS3	98428
chr1	125180813	-	hg38	5	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	EMBP1	FALSE	+	FALSE	3608924	NOTCH2	-5111109
chr1	149850490	-	hg38	4583	pin26	xxx	GTSP4713	PBMC	W8	2	0.4878048780487805	HIST2H2BC	TRUE	-	TRUE	0	APH1A	414907
chr1	193438870	-	hg38	3	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	LINC01031	FALSE	+	FALSE	72916	CDC73	184054
chr1	203624168	-	hg38	1208	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	ATP2B4	FALSE	+	FALSE	-2617	FMOD	-272738
chr1	203626264	-	hg38	538	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	ATP2B4	FALSE	+	FALSE	-521	FMOD	-274834
chr1	219468034	-	hg38	1	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	LOC102723886	TRUE	-	FALSE	-0	TGFB2	1023414
chr1	230212911	-	hg38	109	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	GALNT2	TRUE	+	FALSE	-0	ABCB10	-654215
chr1	239720204	-	hg38	257	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	CHRM3	TRUE	+	FALSE	-0	FH	1777351
chr1	45750325	-	hg38	1	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	IPP	TRUE	-	FALSE	0	PRDX1	-227434
chr1	58727349	-	hg38	653	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	MYSM1	FALSE	-	FALSE	-27273	JUN	53440
chr1	86429861	-	hg38	1	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	CLCA2	TRUE	+	FALSE	0	CYR61	845893
chr1	8947778	-	hg38	1	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	CA6	TRUE	+	FALSE	0	ENO1	-69091
chr1	92977978	-	hg38	3339	pin26	xxx	GTSP4713	PBMC	W8	2	0.4878048780487805	FAM69A	FALSE	-	FALSE	-16455	GFI1	-491101
chr1	9653795	-	hg38	3057	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	PIK3CD,PIK3CD-AS1	TRUE	+,-	TRUE	-0	PIK3CD	0
chr1	123102278	+	hg38	1	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	EMBP1	FALSE	+	FALSE	1530389	NOTCH2	-3032574
chr1	143206419	+	hg38	1	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	RNVU1-17	FALSE	-	FALSE	493035	PIAS3	2642101
chr1	143212907	+	hg38	2	pin26	xxx	GTSP4713	PBMC	W8	2	0.4878048780487805	RNVU1-17	FALSE	-	FALSE	486547	PIAS3	2635613
chr1	143221413	+	hg38	2	pin26	xxx	GTSP4713	PBMC	W8	2	0.4878048780487805	RNVU1-17	FALSE	-	FALSE	478041	PIAS3	2627107
chr1	143262829	+	hg38	4	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	RNVU1-17	FALSE	-	FALSE	436625	PIAS3	2585691
chr1	143267038	+	hg38	3	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	RNVU1-17	FALSE	-	FALSE	432416	PIAS3	2581482
chr1	155979862	+	hg38	3294	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	ARHGEF2	FALSE	-	FALSE	-301	ARHGEF2	-301
chr1	159013867	+	hg38	155	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	IFI16	TRUE	+	FALSE	0	IGSF8	1077470
chr1	160458192	+	hg38	29	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	SLAMF6	FALSE	-	FALSE	26836	SLAMF6	26836
chr1	183940651	+	hg38	1	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	COLGALT2	TRUE	-	TRUE	-0	RGL1	12099
chr1	24481808	+	hg38	170	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	NIPAL3	FALSE	+	FALSE	8824	CLIC4	-263459
chr1	246572915	+	hg38	19	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	CNST	TRUE	+	FALSE	0	SMYD3	-65572
chr1	247322302	+	hg38	2540	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	ZNF496	TRUE	-	FALSE	0	SMYD3	-814959
chr1	66335996	+	hg38	3129	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	PDE4B	TRUE	+	FALSE	-0	MIER1	-588897
chr10	110077143	-	hg38	6431	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	ADD3	TRUE	+	FALSE	-0	ADD3	-0
chr10	114932556	-	hg38	13	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	TRUB1	FALSE	+	FALSE	-5635	TCF7L2	1764877
chr10	12123077	-	hg38	8994	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	DHTKD1	TRUE	+	TRUE	-0	GATA3	4047875
chr10	14650931	-	hg38	2286	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	FAM107B	TRUE	-	FALSE	0	CUBN	2173033
chr10	30694876	-	hg38	46	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	SVILP1	TRUE	+	FALSE	0	MAP3K8	233042
chr10	41847527	-	hg38	1	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	LOC441666	FALSE	-	FALSE	484337	RET	-1229498
chr10	6067932	-	hg38	2910	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	IL2RA	FALSE	-	FALSE	-5561	IL2RA	-5561
chr10	6071745	-	hg38	388	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	IL2RA	FALSE	-	FALSE	-9374	IL2RA	-9374
chr10	6074014	-	hg38	515	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	IL2RA	FALSE	-	FALSE	-11643	IL2RA	-11643
chr10	6081536	-	hg38	10	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	RBM17	FALSE	+	FALSE	-7448	IL2RA	-19165
chr10	6082327	-	hg38	105	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	RBM17	FALSE	+	FALSE	-6657	IL2RA	-19956
chr10	77504775	-	hg38	2750	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	KCNMA1	TRUE	-	FALSE	0	ZMIZ1	-1564258
chr10	80465721	-	hg38	8454	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	TSPAN14	TRUE	+	FALSE	0	NUTM2B	752963
chr10	9308509	-	hg38	2	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	LOC101928272	FALSE	-	FALSE	-12915	GATA3	1233307
chr10	12594209	+	hg38	1270	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	CAMK1D	TRUE	+	FALSE	-0	CUBN	4229755
chr10	14564016	+	hg38	8	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	FAM107B	TRUE	-	FALSE	-0	CUBN	2259948
chr10	22654049	+	hg38	959	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	PIP4K2A	TRUE	-	FALSE	0	BMI1	322563
chr10	3829281	+	hg38	1880	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	LOC105376365	FALSE	+	FALSE	-4667	KLF6	-43999
chr10	42072124	+	hg38	2	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	LOC441666	FALSE	-	FALSE	259740	RET	-1004901
chr10	42073940	+	hg38	8	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	LOC441666	FALSE	-	FALSE	257924	RET	-1003085
chr10	42079866	+	hg38	4	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	LOC441666	FALSE	-	FALSE	251998	RET	-997159
chr10	60572869	+	hg38	2017	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	ANK3	TRUE	-	TRUE	0	CDK1	-205460
chr10	6067693	+	hg38	3	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	IL2RA	FALSE	-	FALSE	-5322	IL2RA	-5322
chr10	6067980	+	hg38	40	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	IL2RA	FALSE	-	FALSE	-5609	IL2RA	-5609
chr10	6068055	+	hg38	592	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	IL2RA	FALSE	-	FALSE	-5684	IL2RA	-5684
chr10	6070574	+	hg38	471	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	IL2RA	FALSE	-	FALSE	-8203	IL2RA	-8203
chr10	6071969	+	hg38	3518	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	IL2RA	FALSE	-	FALSE	-9598	IL2RA	-9598
chr10	6074369	+	hg38	1	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	IL2RA	FALSE	-	FALSE	-11998	IL2RA	-11998
chr10	6081542	+	hg38	111	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	RBM17	FALSE	+	FALSE	-7442	IL2RA	-19171
chr10	6081928	+	hg38	1895	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	RBM17	FALSE	+	FALSE	-7056	IL2RA	-19557
chr10	6081939	+	hg38	1	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	RBM17	FALSE	+	FALSE	-7045	IL2RA	-19568
chr10	6082038	+	hg38	240	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	RBM17	FALSE	+	FALSE	-6946	IL2RA	-19667
chr10	6084557	+	hg38	3501	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	RBM17	FALSE	+	FALSE	-4427	IL2RA	-22186
chr10	6084566	+	hg38	463	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	RBM17	FALSE	+	FALSE	-4418	IL2RA	-22195
chr10	6086096	+	hg38	48	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	RBM17	FALSE	+	FALSE	-2888	IL2RA	-23725
chr10	6087880	+	hg38	250	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	RBM17	FALSE	+	FALSE	-1104	IL2RA	-25509
chr10	63520555	+	hg38	2	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	JMJD1C	TRUE	-	FALSE	0	EGR2	-701387
chr10	74587370	+	hg38	949	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	ADK	TRUE	+	FALSE	-0	KAT6B	-239041
chr10	8061756	+	hg38	2	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	GATA3	TRUE	+	FALSE	0	GATA3	0
chr10	8576837	+	hg38	3205	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	LOC105376398	TRUE	-	FALSE	-0	GATA3	501635
chr11	105295313	-	hg38	114	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	CARD18	FALSE	-	FALSE	-155578	CASP1	-260155
chr11	110355707	-	hg38	1	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	LOC105369486	TRUE	+	FALSE	0	ARHGAP20	221326
chr11	122722306	-	hg38	3114	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	UBASH3B	TRUE	+	FALSE	0	MIR125B1	-622461
chr11	14762816	-	hg38	452	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	PDE3B	TRUE	+	FALSE	-0	CALCA	203851
chr11	44572403	-	hg38	8847	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	CD82	TRUE	+	FALSE	0	CD82	0
chr11	48004289	-	hg38	19	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	PTPRJ	TRUE	+	FALSE	0	PTPRJ	0
chr11	65420666	-	hg38	174	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	NEAT1	FALSE	+	FALSE	-2130	FRMD8	7140
chr11	696252	-	hg38	35	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	TMEM80	TRUE	+	FALSE	0	CD151	-136698
chr11	76628118	-	hg38	126	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	LRRC32	FALSE	-	FALSE	29404	EMSY	75218
chr11	95295851	-	hg38	2750	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	LOC100129203	FALSE	+	FALSE	61446	MAML2	680740
chr11	48010765	+	hg38	4	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	PTPRJ	TRUE	+	FALSE	0	PTPRJ	0
chr11	96139747	+	hg38	1331	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	MAML2	TRUE	-	FALSE	-0	MAML2	-0
chr12	102205542	-	hg38	25	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	PMCH	FALSE	-	FALSE	-7696	IGF1	190323
chr12	10298010	-	hg38	554	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	KLRD1	TRUE	+	FALSE	-0	KLRK1	74341
chr12	10389222	-	hg38	6	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	LOC101928100,KLRK1,KLRC4-KLRK1	TRUE	+,-,-	FALSE	0	KLRK1	0
chr12	106955086	-	hg38	1215	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	TMEM263	FALSE	+	FALSE	-634	CORO1C	1690021
chr12	12015973	-	hg38	548	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	BCL2L14	FALSE	+	FALSE	-54969	ETV6	120570
chr12	12963253	-	hg38	1	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	GPRC5D-AS1	TRUE	+	FALSE	0	EMP1	-233413
chr12	14366305	-	hg38	1040	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	ATF7IP	TRUE	+	FALSE	0	ATF7IP	0
chr12	15571019	-	hg38	2376	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	PTPRO	TRUE	+	FALSE	-0	EPS8	49120
chr12	1667961	-	hg38	15	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	MIR3649	FALSE	-	FALSE	-7580	ERC1	172027
chr12	31079660	-	hg38	4	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	DDX11	TRUE	+	FALSE	0	PTHLH	-3107676
chr12	6745006	-	hg38	805	pin26	xxx	GTSP4713	PBMC	W8	2	0.4878048780487805	MLF2	FALSE	-	FALSE	2984	ZNF384	-55433
chr12	92131833	-	hg38	3	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	LINC01619	TRUE	-	FALSE	0	BTG1	8443
chr12	9289485	-	hg38	10	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	LOC642846	TRUE	+	FALSE	0	CD69	462999
chr12	94380766	-	hg38	1	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	CEP83	TRUE	-	FALSE	-0	SOCS2	804020
chr12	9664015	-	hg38	128	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	LOC374443	FALSE	+	FALSE	5599	CD69	88469
chr12	102478760	+	hg38	821	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	IGF1	TRUE	-	FALSE	0	IGF1	0
chr12	104459589	+	hg38	1016	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	CHST11	TRUE	+	FALSE	0	HSP90B1	511658
chr12	108839014	+	hg38	7	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	SSH1	TRUE	-	FALSE	0	CORO1C	-107463
chr12	12677141	+	hg38	980	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	GPR19	TRUE	-	FALSE	-0	CDKN1B	-40127
chr12	26751135	+	hg38	1	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	ITPR2	TRUE	-	FALSE	0	STK38L	-493008
chr12	795159	+	hg38	5	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	WNK1	TRUE	+	FALSE	0	RAD52	116575
chr12	9442434	+	hg38	16	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	DDX12P	TRUE	-	FALSE	0	CD69	310050
chr13	19864356	-	hg38	2837	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	ZMYM5	FALSE	-	FALSE	-719	ZMYM2	-93048
chr13	40785819	-	hg38	67	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	SLC25A15	FALSE	+	FALSE	-3590	FOXO1	-119221
chr13	42396825	-	hg38	278	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	LINC02341	FALSE	+	FALSE	-28065	FOXO1	-1730227
chr13	42397356	-	hg38	2996	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	LINC02341	FALSE	+	FALSE	-27534	FOXO1	-1730758
chr13	91346090	-	hg38	1177	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	MIR17HG	FALSE	+	FALSE	-1728	MIR17	-4513
chr13	100393303	+	hg38	149	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	PCCA	TRUE	+	FALSE	-0	FGF14	1327550
chr13	42393557	+	hg38	441	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	LINC02341	FALSE	+	FALSE	-31333	FOXO1	-1726959
chr13	45119683	+	hg38	60	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	GTF2F2	FALSE	+	FALSE	-811	LCP1	1006238
chr13	51740108	+	hg38	12	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	WDFY2	TRUE	+	FALSE	-0	INTS6	-286968
chr13	79452968	+	hg38	3999	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	NDFIP2-AS1	FALSE	-	FALSE	24394	POU4F1	-849407
chr13	98576379	+	hg38	7	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	STK24	TRUE	-	FALSE	0	RAP2A	1108380
chr14	100119100	-	hg38	769	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	EVL	TRUE	+	FALSE	-0	EVL	-0
chr14	105064045	-	hg38	13	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	GPR132	TRUE	-	FALSE	0	JAG2	76934
chr14	24664171	-	hg38	3	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	GZMB	FALSE	-	FALSE	-29901	BCL2L2	1352411
chr14	39230000	-	hg38	1	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	MIA2	FALSE	+	FALSE	-3919	FOXA1	-1634879
chr14	64445497	-	hg38	29	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	MTHFD1	TRUE	+	FALSE	-0	ESR2	-106946
chr14	76957420	-	hg38	2	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	LINC01629	FALSE	+	FALSE	-2216	TGFB3	-974408
chr14	39295282	+	hg38	3739	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	MIA2	TRUE	+	FALSE	0	FOXA1	-1700161
chr14	49960905	+	hg38	2	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	MIR6076	FALSE	+	FALSE	-5492	ARF6	63850
chr14	73289640	+	hg38	11	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	NUMB	TRUE	-	FALSE	-0	PNMA1	422141
chr14	99257513	+	hg38	1042	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	BCL11B	TRUE	-	TRUE	0	BCL11B	0
chr15	45646555	-	hg38	271	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	SQOR	TRUE	+	FALSE	0	HMGN2P46	89824
chr15	49046902	-	hg38	58	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	SECISBP2L	FALSE	-	FALSE	-338	COPS2	78370
chr15	50358044	-	hg38	1728	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	GABPB1-AS1	TRUE	+	TRUE	-0	GABPB1	-2614
chr15	50377321	-	hg38	814	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	MIR4712	FALSE	+	FALSE	16910	GABPB1	-21891
chr15	55272994	-	hg38	42	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	RAB27A	TRUE	-	FALSE	0	C15orf65	-135529
chr15	90377339	-	hg38	1193	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	IQGAP1	FALSE	+	FALSE	-10900	SEMA4B	147678
chr15	31346192	+	hg38	693	pin26	xxx	GTSP4713	PBMC	W8	1	0.24390243902439024	KLF13	TRUE	+	FALSE	0	TRPM1	-184918
