posid,PBMC/D0,PBMC/D1,PBMC/W2,PBMC/W8,PBMC/Y15,PBMC/Y4,PBMC/Y8,TCELL/D-1,TCELL/M2,patient
chr5+119344605,1,0,0,0,0,0,0,0,0,pin26
chr5+126599793,1,0,0,0,0,0,0,0,0,pin26
chr5+127237447,0,0,0,1,0,0,0,0,0,pin26
chr5+131252443,0,0,0,0,0,0,0,2,0,pin26
chr5+132103991,1,0,0,0,0,0,0,0,0,pin26
chr5+132964590,0,0,0,0,0,0,0,1,0,pin26
chr5+134504969,1,0,0,0,0,0,0,0,0,pin26
chr5+137666567,1,0,0,0,0,0,0,0,0,pin26
chr5+137667253,0,0,0,0,0,0,0,1,0,pin26
chr5+137696285,0,0,0,0,0,0,0,1,0,pin26
chr5+139308939,1,0,0,0,0,0,0,0,0,pin26
chr5+139373584,0,0,0,1,0,0,0,0,0,pin26
chr5+139446459,1,0,0,0,0,0,0,0,0,pin26
chr5+139446477,1,0,0,0,0,0,0,0,0,pin26
chr5+139446513,1,0,0,0,0,0,0,0,0,pin26
chr5+139446525,1,0,0,0,0,0,0,0,0,pin26
chr5+140343551,1,0,0,0,0,0,0,0,0,pin26
chr5+141712844,0,0,0,0,0,0,1,0,0,pin26
chr5+14212727,1,0,0,0,0,0,0,0,0,pin26
chr5+142770771,0,0,0,0,0,0,1,0,0,pin26
chr5+143001704,1,0,0,0,0,0,0,0,0,pin26
chr5+143407604,1,0,0,0,0,0,0,0,0,pin26
chr5+14404411,0,0,0,0,0,0,0,1,0,pin26
chr5+14414488,0,0,0,0,0,0,0,0,1,pin26
chr5+146203044,1,0,0,0,0,0,0,0,0,pin26
chr5+148437273,0,0,1,0,0,0,0,0,0,pin26
chr5+1484635,0,0,1,0,0,0,0,0,0,pin26
chr5+149151148,1,0,0,0,0,0,0,0,0,pin26
chr5+151210328,0,0,0,0,0,0,0,1,0,pin26
chr5+156932508,1,0,0,0,0,0,0,0,0,pin26
chr5+156937344,0,0,0,0,0,0,0,0,1,pin26
chr5+157023722,0,0,0,0,0,0,0,1,0,pin26
chr5+157159662,0,0,0,0,0,0,0,1,0,pin26
chr5+157191277,0,0,1,0,0,0,0,0,0,pin26
chr5+157597186,0,0,0,0,0,0,0,1,0,pin26
chr5+157604051,0,0,0,0,0,0,0,1,0,pin26
chr5+160451280,1,0,0,0,0,0,0,0,0,pin26
chr5+163506855,0,0,0,0,0,1,0,0,0,pin26
chr5+168608779,1,0,0,0,0,0,0,0,0,pin26
chr5+168849825,0,0,0,1,0,0,0,0,0,pin26
chr5+170312409,0,0,0,1,0,0,0,0,0,pin26
chr5+170332904,0,0,0,0,1,0,0,0,0,pin26
chr5+177479059,1,0,0,0,0,0,0,0,0,pin26
chr5+179820441,1,0,0,0,0,0,0,0,0,pin26
chr5+1800286,0,0,0,1,0,0,0,0,0,pin26
chr5+181224410,0,0,1,0,0,0,0,0,0,pin26
chr5+18744505,1,0,0,0,0,0,0,0,0,pin26
chr5+21702073,0,0,1,0,0,0,0,0,0,pin26
chr5+25546211,0,0,0,0,0,0,0,1,0,pin26
chr5+31769527,0,0,0,0,0,1,0,0,0,pin26
chr5+334607,0,0,1,0,0,0,0,0,0,pin26
chr5+34951609,0,0,0,0,1,0,0,0,0,pin26
chr5+35825404,1,0,0,0,0,0,0,0,0,pin26
chr5+35855195,1,0,0,0,0,0,0,0,0,pin26
chr5+35901364,1,0,0,0,0,0,0,0,0,pin26
chr5+36876231,0,0,1,0,0,0,0,0,0,pin26
chr5+37370467,1,0,0,0,0,0,0,0,0,pin26
chr5+38940891,1,0,0,0,0,0,0,0,0,pin26
chr5+39187322,0,0,0,0,0,0,0,1,0,pin26
chr5+39210594,0,0,0,0,1,0,0,0,0,pin26
chr5+40678406,0,0,0,1,0,0,0,0,0,pin26
chr5+41871050,0,0,1,0,0,0,0,0,0,pin26
chr5+42997485,1,0,0,0,0,0,0,0,0,pin26
chr5+43396797,0,0,0,0,0,0,0,0,1,pin26
chr5+459346,1,0,0,0,0,0,0,0,0,pin26
chr5+50443132,2,0,0,0,0,0,0,0,0,pin26
chr5+54909861,0,0,1,0,0,0,0,0,0,pin26
chr5+55063272,0,0,1,0,0,0,0,0,0,pin26
chr5+56328766,0,0,1,0,0,0,0,0,0,pin26
chr5+59124588,2,0,0,0,0,0,0,0,0,pin26
chr5+59129838,0,0,0,0,0,0,0,1,0,pin26
chr5+59789491,0,0,1,0,0,0,0,0,0,pin26
chr5+6222216,1,0,0,0,0,0,0,0,0,pin26
chr5+62299461,0,1,0,0,0,0,0,0,0,pin26
chr5+62334287,1,0,0,0,0,0,0,0,0,pin26
chr5+6267114,0,0,0,0,0,0,0,1,0,pin26
chr5+6409053,0,0,0,0,0,0,0,0,1,pin26
chr5+65928096,0,0,0,0,0,0,0,1,0,pin26
chr5+66825785,1,0,0,0,0,0,0,0,0,pin26
chr5+66840463,1,0,0,0,0,0,0,0,0,pin26
chr5+67031545,0,0,1,0,0,0,0,0,0,pin26
chr5+68217815,0,0,0,0,0,0,0,1,0,pin26
chr5+79238108,0,0,0,1,0,0,0,0,0,pin26
chr5+79964064,0,0,0,1,0,0,0,0,0,pin26
chr5+79988259,1,0,0,0,0,0,0,0,0,pin26
chr5+79989739,0,0,0,0,0,0,0,0,1,pin26
chr5+80189021,0,0,0,0,0,0,0,1,0,pin26
chr5+81753441,0,0,0,0,0,2,0,0,0,pin26
chr5+81971365,0,0,0,1,0,0,0,0,0,pin26
chr5+96071856,0,0,0,1,0,0,0,0,0,pin26
chr5+96340554,0,0,0,1,0,0,0,0,0,pin26
chr5+96855570,1,0,0,0,0,0,0,0,0,pin26
chr6-105021867,0,0,0,0,0,0,0,2,0,pin26
chr6-105899904,1,0,0,0,0,0,0,0,0,pin26
chr6-105934489,1,0,0,0,0,0,0,0,0,pin26
chr6-105985340,0,0,0,1,0,0,0,0,0,pin26
chr6-111226119,0,0,0,0,0,0,0,1,0,pin26
chr6-111992228,0,0,1,0,0,0,0,0,0,pin26
chr6-11234499,1,0,0,0,0,0,0,0,0,pin26
chr6-11342845,0,0,0,0,0,1,0,0,0,pin26
chr6-11731827,0,0,0,0,0,0,0,0,1,pin26
chr6-11790034,0,0,0,0,0,0,0,1,0,pin26
chr6-12010895,0,0,1,0,0,0,0,0,0,pin26
chr6-122711750,1,0,0,0,0,0,0,0,0,pin26
chr6-122788835,0,0,0,1,0,0,0,0,0,pin26
chr6-122795712,0,0,0,0,0,0,0,1,0,pin26
chr6-134289702,0,0,0,0,1,0,0,0,0,pin26
chr6-135101325,0,0,0,0,0,0,0,1,0,pin26
chr6-135122509,0,0,0,1,0,0,0,0,0,pin26
chr6-135129749,0,0,0,1,0,0,0,0,0,pin26
chr6-135585515,0,0,0,1,0,0,0,0,0,pin26
chr6-135623795,1,0,0,0,0,0,0,0,0,pin26
chr6-137829273,1,0,0,0,0,0,0,0,0,pin26
chr6-13815576,0,0,0,0,0,0,0,1,0,pin26
chr6-138818626,1,0,0,0,0,0,0,0,0,pin26
chr6-138987214,1,0,0,0,0,0,0,0,0,pin26
chr6-139153202,1,0,0,0,0,0,0,0,0,pin26
chr6-140585989,0,0,1,0,0,0,0,0,0,pin26
chr6-145736197,0,0,1,0,0,0,0,0,0,pin26
chr6-147280203,0,0,0,1,0,0,0,0,0,pin26
chr6-14732718,1,0,0,0,0,0,0,0,0,pin26
chr6-149246882,0,0,0,0,0,0,0,0,1,pin26
chr6-155169789,1,0,0,0,0,0,0,0,0,pin26
chr6-157761925,0,0,0,0,0,0,0,1,0,pin26
chr6-158870396,1,0,0,0,0,0,0,0,0,pin26
chr6-159107111,0,0,0,0,0,0,0,0,1,pin26
chr6-159589209,0,0,0,0,0,0,0,1,0,pin26
chr6-167031758,1,0,0,0,0,0,0,0,0,pin26
chr6-16731704,2,0,0,0,0,0,0,0,0,pin26
chr6-169187366,2,0,0,0,0,0,0,0,0,pin26
chr6-21053221,1,0,0,0,0,0,0,0,0,pin26
chr6-22069668,0,0,0,0,0,0,0,0,1,pin26
chr6-24866710,2,0,0,0,0,0,0,0,0,pin26
chr6-24888050,0,0,0,1,0,0,0,0,0,pin26
chr6-24894206,1,0,0,0,0,0,0,0,0,pin26
chr6-25140367,1,0,0,0,0,0,0,0,0,pin26
chr6-25178667,1,0,0,0,0,0,0,0,0,pin26
chr6-25405632,0,0,0,0,0,0,0,0,1,pin26
chr6-27479912,0,0,0,0,0,0,0,2,0,pin26
chr6-27837842,0,0,0,0,0,0,0,0,1,pin26
chr6-30492585,1,0,0,0,0,0,0,0,0,pin26
chr6-3070105,0,0,0,0,0,0,0,2,0,pin26
chr6-30788372,1,0,0,0,0,0,0,0,0,pin26
chr6-30790290,1,0,0,0,0,0,0,0,0,pin26
chr6-34665184,1,0,0,0,0,0,0,0,0,pin26
chr6-35669676,1,0,0,0,0,0,0,0,0,pin26
chr6-37433798,0,0,1,0,0,0,0,0,0,pin26
chr6-38260908,1,0,0,0,0,0,0,0,0,pin26
chr6-39112843,0,0,0,0,0,1,0,0,0,pin26
chr6-42339292,1,0,0,0,0,0,0,0,0,pin26
chr6-42927679,1,0,0,0,0,0,0,0,0,pin26
chr6-43772276,1,0,0,0,0,0,0,0,0,pin26
chr6-4442839,0,0,0,0,0,0,0,1,0,pin26
chr6-44868754,0,0,1,0,0,0,0,0,0,pin26
chr6-45163154,0,0,1,0,0,0,0,0,0,pin26
chr6-45210566,1,0,0,0,0,0,0,0,0,pin26
chr6-45311537,1,0,0,0,0,0,0,0,0,pin26
chr6-45324057,0,0,0,0,0,0,0,1,0,pin26
chr6-45619411,0,0,0,0,2,0,0,0,0,pin26
chr6-45679726,0,0,0,1,0,0,0,0,0,pin26
chr6-45706982,0,0,0,0,1,0,0,0,0,pin26
chr6-45716654,1,0,0,0,0,0,0,0,0,pin26
chr6-45814613,0,0,0,0,0,0,0,1,0,pin26
chr6-4917653,1,0,0,0,0,0,0,0,0,pin26
chr6-506140,1,0,0,0,0,0,0,0,0,pin26
chr6-5521923,1,0,0,0,0,0,0,0,0,pin26
chr6-56851383,1,0,0,0,0,0,0,0,0,pin26
chr6-568700,1,0,0,0,0,0,0,0,0,pin26
chr6-5862336,0,0,0,0,0,0,0,0,1,pin26
chr6-6855489,1,0,0,0,0,0,0,0,0,pin26
chr6-6856388,0,0,0,0,0,0,0,1,0,pin26
chr6-6856922,1,0,0,0,0,0,0,0,0,pin26
chr6-6945307,0,0,1,0,0,0,0,0,0,pin26
chr6-69817143,0,0,0,0,0,0,0,1,0,pin26
chr6-72620886,0,0,0,1,0,0,0,0,0,pin26
chr6-72735284,1,0,0,0,0,0,0,0,0,pin26
chr6-73697376,1,0,0,0,0,0,0,0,0,pin26
chr6-73724368,0,0,1,0,0,0,0,0,0,pin26
chr6-87806004,0,0,0,0,1,0,0,0,0,pin26
chr6-89079011,1,0,0,0,0,0,0,0,0,pin26
chr6-89947209,0,0,0,0,0,0,0,0,1,pin26
chr6-90253029,0,0,1,0,0,0,0,0,0,pin26
chr6-90273555,1,0,0,0,0,0,0,0,0,pin26
chr6-90293124,1,0,0,0,0,0,0,0,0,pin26
chr6-90414770,0,0,0,0,0,0,0,1,0,pin26
chr6-99521603,1,0,0,0,0,0,0,0,0,pin26
chr6+105631522,1,0,0,0,0,0,0,0,0,pin26
chr6+105647485,0,0,0,0,0,0,0,1,0,pin26
chr6+106522650,0,0,1,0,0,0,0,0,0,pin26
chr6+111751956,0,0,1,0,0,0,0,0,0,pin26
chr6+111765661,0,0,0,0,0,0,0,1,0,pin26
chr6+112016731,0,0,1,0,0,0,0,0,0,pin26
chr6+11328539,0,0,1,0,0,0,0,0,0,pin26
chr6+11331250,1,0,0,0,0,0,0,0,0,pin26
chr6+11386690,1,0,0,0,0,0,0,0,0,pin26
chr6+11728098,0,0,0,0,1,0,0,0,0,pin26
chr6+119308009,1,0,0,0,0,0,0,0,0,pin26
chr6+119351479,1,0,0,0,0,0,0,0,0,pin26
chr6+12009874,1,0,0,0,0,0,0,0,0,pin26
chr6+127893945,0,0,0,1,0,0,0,0,0,pin26
chr6+127895552,0,0,1,0,0,0,0,0,0,pin26
chr6+128004820,1,0,0,0,0,0,0,0,0,pin26
chr6+130190854,0,0,1,0,0,0,0,0,0,pin26
chr6+130624703,1,0,0,0,0,0,0,0,0,pin26
chr6+132366826,0,0,0,0,0,0,0,2,0,pin26
chr6+135089644,1,0,0,0,0,0,0,0,0,pin26
chr6+135122346,0,0,0,0,0,0,0,1,0,pin26
chr6+135577003,0,0,1,0,0,0,0,0,0,pin26
chr6+135583380,1,0,0,0,0,0,0,0,0,pin26
chr6+135585548,0,0,1,0,0,0,0,0,0,pin26
chr6+135625396,0,0,0,0,0,0,0,0,1,pin26
chr6+135648315,1,0,0,0,0,0,0,0,0,pin26
chr6+136594855,0,0,1,0,0,0,0,0,0,pin26
chr6+136595193,1,0,0,0,0,0,0,0,0,pin26
chr6+137829170,1,0,0,0,0,0,0,0,0,pin26
chr6+137829436,0,0,1,0,0,0,0,0,0,pin26
chr6+137831521,1,0,0,0,0,0,0,0,0,pin26
chr6+140581544,0,0,0,0,0,0,0,1,0,pin26
chr6+142851759,0,0,0,0,0,0,0,1,0,pin26
chr6+144730381,0,0,1,0,0,0,0,0,0,pin26
chr6+14664762,0,0,1,0,0,0,0,0,0,pin26
chr6+146949790,0,0,1,0,0,0,0,0,0,pin26
chr6+15281500,1,0,0,0,0,0,0,0,0,pin26
chr6+155158624,1,0,0,0,0,0,0,0,0,pin26
chr6+155158977,1,0,0,0,0,0,0,0,0,pin26
chr6+157459197,0,0,1,0,0,0,0,0,0,pin26
chr6+157460874,1,0,0,0,0,0,0,0,0,pin26
chr6+157501396,1,0,0,0,0,0,0,0,0,pin26
chr6+15775845,0,0,0,0,0,0,0,2,0,pin26
chr6+159043450,0,0,0,0,0,0,0,1,0,pin26
chr6+16483080,0,0,0,1,0,0,0,0,0,pin26
chr6+166342210,0,0,1,0,0,0,0,0,0,pin26
chr6+16685749,0,0,0,0,0,0,0,1,0,pin26
chr6+166957630,1,0,0,0,0,0,0,0,0,pin26
chr6+16732215,0,0,1,0,0,0,0,0,0,pin26
chr6+18431804,0,0,1,0,0,0,0,0,0,pin26
chr6+21840416,1,0,0,0,0,0,0,0,0,pin26
chr6+21848104,0,0,0,1,0,0,0,0,0,pin26
chr6+22027493,0,0,1,0,0,0,0,0,0,pin26
chr6+22067161,1,0,0,0,0,0,0,0,0,pin26
chr6+22067876,0,0,1,0,0,0,0,0,0,pin26
chr6+24924068,1,0,0,0,0,0,0,0,0,pin26
chr6+25026457,0,0,0,1,0,0,0,0,0,pin26
chr6+25170524,0,0,0,0,0,0,0,2,0,pin26
chr6+27479199,0,0,0,1,0,0,0,0,0,pin26
chr6+27807475,1,0,0,0,0,0,0,0,0,pin26
chr6+2853436,1,0,0,0,0,0,0,0,0,pin26
chr6+2863383,1,0,0,0,0,0,0,0,0,pin26
chr6+30526965,1,0,0,0,0,0,0,0,0,pin26
chr6+30785189,0,0,0,1,0,0,0,0,0,pin26
chr6+30787184,1,0,0,0,0,0,0,0,0,pin26
chr6+31581449,0,0,1,0,0,0,0,0,0,pin26
chr6+35248702,1,0,0,0,0,0,0,0,0,pin26
chr6+36583524,0,0,1,0,0,0,0,0,0,pin26
chr6+36676825,0,0,1,0,0,0,0,0,0,pin26
chr6+37034486,1,0,0,0,0,0,0,0,0,pin26
chr6+37048475,0,0,1,0,0,0,0,0,0,pin26
chr6+4019305,1,0,0,0,0,0,0,0,0,pin26
chr6+41201533,0,0,0,0,0,0,0,1,0,pin26
chr6+42100993,0,0,0,0,0,0,0,0,1,pin26
chr6+42316857,0,0,0,1,0,0,0,0,0,pin26
chr6+42339923,0,0,0,1,0,0,0,0,0,pin26
chr6+45009282,1,0,0,0,0,0,0,0,0,pin26
chr6+45417240,1,0,0,0,0,0,0,0,0,pin26
chr6+4593498,1,0,0,0,0,0,0,0,0,pin26
chr6+498037,1,0,0,0,0,0,0,0,0,pin26
chr6+52286429,0,0,0,1,0,0,0,0,0,pin26
chr6+53027465,0,0,1,0,0,0,0,0,0,pin26
chr6+53312384,0,0,0,0,1,0,0,0,0,pin26
chr6+63560278,0,0,0,1,0,0,0,0,0,pin26
chr6+6656381,0,0,1,0,0,0,0,0,0,pin26
chr6+6797627,0,0,1,0,0,0,0,0,0,pin26
chr6+69814433,0,0,0,0,1,0,0,0,0,pin26
chr6+72624426,0,0,1,0,0,0,0,0,0,pin26
chr6+72625825,0,0,1,0,0,0,0,0,0,pin26
chr6+73262854,1,0,0,0,0,0,0,0,0,pin26
chr6+73462432,0,0,1,0,0,0,0,0,0,pin26
chr6+79685720,1,0,0,0,0,0,0,0,0,pin26
chr6+84721847,1,0,0,0,0,0,0,0,0,pin26
chr6+88462405,0,0,0,0,0,0,0,1,0,pin26
chr6+90036984,1,0,0,0,0,0,0,0,0,pin26
chr6+90194653,0,0,0,0,0,0,0,0,1,pin26
chr6+90214683,0,0,0,1,0,0,0,0,0,pin26
chr6+90249776,0,0,0,0,0,0,0,1,0,pin26
chr6+90403679,1,0,0,0,0,0,0,0,0,pin26
chr6+90446587,0,0,0,0,0,0,0,0,1,pin26
chr6+90456246,0,0,0,1,0,0,0,0,0,pin26
chr6+90462743,0,0,0,1,0,0,0,0,0,pin26
chr6+97132193,0,1,0,0,0,0,0,0,0,pin26
chr7-100082343,0,0,1,0,0,0,0,0,0,pin26
chr7-102363220,0,0,1,0,0,0,0,0,0,pin26
chr7-102416761,0,0,0,0,0,0,0,1,0,pin26
chr7-107742860,0,0,0,0,0,0,0,0,1,pin26
chr7-107866704,1,0,0,0,0,0,0,0,0,pin26
chr7-110977722,1,0,0,0,0,0,0,0,0,pin26
chr7-111023675,0,0,0,1,0,0,0,0,0,pin26
chr7-111077168,0,0,0,1,0,0,0,0,0,pin26
chr7-11127542,1,0,0,0,0,0,0,0,0,pin26
chr7-11128852,0,0,0,1,0,0,0,0,0,pin26
chr7-11129649,0,0,1,0,0,0,0,0,0,pin26
chr7-11193169,0,0,0,0,1,0,0,0,0,pin26
chr7-114785391,1,0,0,0,0,0,0,0,0,pin26
chr7-114802005,1,0,0,0,0,0,0,0,0,pin26
chr7-114832155,0,0,1,0,0,0,0,0,0,pin26
chr7-114891071,0,0,0,0,0,0,0,1,0,pin26
chr7-115998,0,0,1,0,0,0,0,0,0,pin26
chr7-118082415,1,0,0,0,0,0,0,0,0,pin26
chr7-118312454,0,0,1,0,0,0,0,0,0,pin26
chr7-118313017,1,0,0,0,0,0,0,0,0,pin26
chr7-131009813,0,0,0,0,0,0,0,0,1,pin26
chr7-131110850,1,0,0,0,0,0,0,0,0,pin26
chr7-131238080,1,0,0,0,0,0,0,0,0,pin26
chr7-137875267,0,0,1,0,0,0,0,0,0,pin26
chr7-139092611,1,0,0,0,0,0,0,0,0,pin26
chr7-13909895,0,0,0,0,0,1,0,0,0,pin26
chr7-139855166,1,0,0,0,0,0,0,0,0,pin26
chr7-142498223,1,0,0,0,0,0,0,0,0,pin26
chr7-142685580,0,0,0,0,0,0,0,1,0,pin26
chr7-142800924,0,0,1,0,0,0,0,0,0,pin26
chr7-143244745,0,0,0,0,0,0,0,1,0,pin26
chr7-143287784,0,0,0,0,0,0,0,1,0,pin26
chr7-143378377,0,0,0,0,0,0,0,1,0,pin26
chr7-14496860,0,0,2,0,0,0,0,0,0,pin26
chr7-149196634,0,0,0,0,0,0,0,0,1,pin26
chr7-150430537,0,0,0,0,0,0,0,1,0,pin26
chr7-150736349,0,0,0,1,0,0,0,0,0,pin26
chr7-150738260,0,0,0,0,0,0,0,1,0,pin26
chr7-150738479,1,0,0,0,0,0,0,0,0,pin26
chr7-151351996,0,0,0,1,0,0,0,0,0,pin26
chr7-155203523,1,0,0,0,0,0,0,0,0,pin26
chr7-21352605,0,0,0,0,0,0,0,0,1,pin26
chr7-24853850,1,0,0,0,0,0,0,0,0,pin26
chr7-2511426,1,0,0,0,0,0,0,0,0,pin26
chr7-2771355,0,0,0,0,0,1,0,0,0,pin26
chr7-2955078,1,0,0,0,0,0,0,0,0,pin26
chr7-3067910,0,0,1,0,0,0,0,0,0,pin26
chr7-32501000,0,0,0,1,0,0,0,0,0,pin26
chr7-41884449,0,0,1,0,0,0,0,0,0,pin26
chr7-42871497,0,0,0,0,0,0,0,1,0,pin26
chr7-42912737,0,0,0,0,0,0,0,1,0,pin26
chr7-45978080,0,0,0,1,0,0,0,0,0,pin26
chr7-48097589,0,0,0,0,0,1,0,0,0,pin26
chr7-48313584,0,0,0,0,0,0,0,1,0,pin26
chr7-50262659,0,0,0,1,0,0,0,0,0,pin26
chr7-50359811,0,0,0,1,0,0,0,0,0,pin26
chr7-50662555,0,0,0,0,0,0,0,1,0,pin26
chr7-5183799,0,0,0,0,1,0,0,0,0,pin26
chr7-585017,0,0,1,0,0,0,0,0,0,pin26
chr7-66114467,1,0,0,0,0,0,0,0,0,pin26
chr7-664299,0,0,0,1,0,0,0,0,0,pin26
chr7-74092878,1,0,0,0,0,0,0,0,0,pin26
chr7-74891428,0,0,0,0,0,0,0,0,1,pin26
chr7-75778048,0,0,1,0,0,0,0,0,0,pin26
chr7-76601082,1,0,0,0,0,0,0,0,0,pin26
chr7-77828399,0,0,0,1,0,0,0,0,0,pin26
chr7-92624363,0,0,1,0,0,0,0,0,0,pin26
chr7-92627840,0,0,0,0,0,1,0,0,0,pin26
chr7-92630731,1,0,0,0,0,0,0,0,0,pin26
chr7-92682235,0,0,0,0,1,0,0,0,0,pin26
chr7-92752628,0,0,0,0,1,0,0,0,0,pin26
chr7-92854260,1,0,0,0,0,0,0,0,0,pin26
chr7-92954774,0,0,1,0,0,0,0,0,0,pin26
chr7-93048928,0,0,1,0,0,0,0,0,0,pin26
chr7+100547861,1,0,0,0,0,0,0,0,0,pin26
chr7+100867243,1,0,0,0,0,0,0,0,0,pin26
chr7+104956827,0,0,0,0,0,0,0,1,0,pin26
chr7+106671628,0,0,1,0,0,0,0,0,0,pin26
chr7+106718448,0,1,0,0,0,0,0,0,0,pin26
chr7+107815868,1,0,0,0,0,0,0,0,0,pin26
chr7+111023733,0,0,1,0,0,0,0,0,0,pin26
chr7+111024712,1,0,0,0,0,0,0,0,0,pin26
chr7+111028614,1,0,0,0,0,0,0,0,0,pin26
chr7+111083107,0,1,0,0,0,0,0,0,0,pin26
chr7+111083796,2,0,0,0,0,0,0,0,0,pin26
chr7+1130075,0,0,1,0,0,0,1,0,0,pin26
chr7+114916389,0,0,0,0,1,0,0,0,0,pin26
chr7+116541332,0,0,0,0,0,0,0,1,0,pin26
chr7+118310096,0,0,0,1,0,0,0,0,0,pin26
chr7+121531802,0,0,0,0,0,2,0,0,0,pin26
chr7+130435093,0,0,0,0,0,0,0,1,0,pin26
chr7+130966557,1,0,0,0,0,0,0,0,0,pin26
chr7+132434490,1,0,0,0,0,0,0,0,0,pin26
chr7+132434699,0,0,0,1,0,0,0,0,0,pin26
chr7+132451861,0,0,0,1,0,0,0,0,0,pin26
chr7+133483337,1,0,0,0,0,0,0,0,0,pin26
chr7+13487069,0,0,0,0,0,0,0,1,0,pin26
chr7+137894322,1,0,0,0,0,0,0,0,0,pin26
chr7+142119986,0,0,0,0,0,0,0,1,0,pin26
chr7+142519488,0,0,0,0,2,0,0,0,0,pin26
chr7+142797587,0,0,0,0,0,0,0,1,0,pin26
chr7+143373147,0,0,0,1,0,0,0,0,0,pin26
chr7+144819799,0,0,0,0,0,0,0,0,1,pin26
chr7+150320837,1,0,0,0,0,0,0,0,0,pin26
chr7+150429364,1,0,0,0,0,0,0,0,0,pin26
chr7+150732657,1,0,0,0,0,0,0,0,0,pin26
chr7+157568601,1,0,0,0,0,0,0,0,0,pin26
chr7+158866814,0,1,0,0,0,0,0,0,0,pin26
chr7+20133283,0,0,0,0,0,0,0,1,0,pin26
chr7+22676917,1,0,0,0,0,0,0,0,0,pin26
chr7+23347000,0,0,0,0,1,0,0,0,0,pin26
chr7+24933302,0,0,0,0,0,0,0,0,1,pin26
chr7+26198798,0,0,1,0,0,0,0,0,0,pin26
chr7+26205126,0,0,0,1,0,0,0,0,0,pin26
chr7+27031950,1,0,0,0,0,0,0,0,0,pin26
chr7+2716502,1,0,0,0,0,0,0,0,0,pin26
chr7+27218967,0,0,0,0,0,0,1,0,0,pin26
chr7+30476719,0,0,0,0,0,0,0,2,0,pin26
chr7+3069331,0,0,0,0,0,1,0,0,0,pin26
chr7+33603463,0,0,0,0,0,1,0,0,0,pin26
chr7+34991288,0,0,0,1,0,0,0,0,0,pin26
chr7+35710002,0,0,0,0,0,0,0,1,0,pin26
chr7+35726278,0,0,1,0,0,0,0,0,0,pin26
chr7+35737398,0,0,1,0,0,0,0,0,0,pin26
chr7+36683604,0,0,0,1,0,0,0,0,0,pin26
chr7+36707225,2,0,0,0,0,0,0,0,0,pin26
chr7+38359020,0,0,0,0,0,0,0,1,0,pin26
chr7+39948763,0,0,0,0,0,2,0,0,0,pin26
chr7+41876485,1,0,0,0,0,0,0,0,0,pin26
chr7+43730446,0,0,0,0,0,0,0,0,1,pin26
chr7+45026884,1,0,0,0,0,0,0,0,0,pin26
chr7+45027273,0,0,0,0,0,0,0,0,1,pin26
chr7+47309553,1,0,0,0,0,0,0,0,0,pin26
chr7+50308000,0,0,0,1,0,0,0,0,0,pin26
chr7+50660676,1,0,0,0,0,0,0,0,0,pin26
chr7+51466433,0,0,1,0,0,0,0,0,0,pin26
chr7+55498632,0,0,1,0,0,0,0,0,0,pin26
chr7+5557733,0,0,0,0,1,0,0,0,0,pin26
chr7+616858,0,0,0,1,0,0,0,0,0,pin26
chr7+617269,0,0,1,0,0,0,0,0,0,pin26
chr7+64687073,0,0,0,1,0,0,0,0,0,pin26
chr7+76398132,1,0,0,0,0,0,0,0,0,pin26
chr7+76945483,0,0,0,0,0,1,0,0,0,pin26
chr7+76945639,1,0,0,0,0,0,0,0,0,pin26
chr7+80135980,0,0,0,0,0,0,0,1,0,pin26
chr7+80219113,1,0,0,0,0,0,0,0,0,pin26
chr7+84093068,1,0,0,0,0,0,0,0,0,pin26
chr7+90404347,0,0,0,0,0,0,0,1,0,pin26
chr7+92624543,1,0,0,0,0,0,0,0,0,pin26
chr7+92640021,0,0,0,0,1,0,0,0,0,pin26
chr7+92965228,0,0,0,0,0,1,0,0,0,pin26
chr7+93047631,0,0,1,0,0,0,0,0,0,pin26
chr7+93165391,1,0,0,0,0,0,0,0,0,pin26
chr7+95636758,0,0,0,0,1,0,0,0,0,pin26
chr8-102115040,1,0,0,0,0,0,0,0,0,pin26
chr8-115504073,1,0,0,0,0,0,0,0,0,pin26
chr8-116385300,0,0,0,0,0,1,0,0,0,pin26
chr8-116873260,1,0,0,0,0,0,0,0,0,pin26
chr8-11865657,0,1,0,0,0,0,0,0,0,pin26
chr8-120749092,0,0,1,0,0,0,0,0,0,pin26
chr8-123521612,0,0,1,0,0,0,0,0,0,pin26
chr8-123533123,0,0,1,0,0,0,0,0,0,pin26
chr8-123536090,0,0,0,0,0,0,0,0,1,pin26
chr8-12451888,0,0,0,0,0,0,0,1,0,pin26
chr8-124538144,1,0,0,0,0,0,0,0,0,pin26
chr8-124751927,0,0,0,0,0,0,0,1,0,pin26
chr8-125110150,1,0,0,0,0,0,0,0,0,pin26
chr8-125508574,0,0,0,1,0,0,0,0,0,pin26
chr8-127964718,1,0,0,0,0,0,0,0,0,pin26
chr8-128006791,1,0,0,0,0,0,0,0,0,pin26
chr8-128544619,1,0,0,0,0,0,0,0,0,pin26
chr8-128596793,0,0,0,1,0,0,0,0,0,pin26
chr8-131857654,0,0,0,0,0,0,0,0,1,pin26
chr8-132017508,0,0,0,1,0,0,0,0,0,pin26
chr8-133067862,1,0,0,0,0,0,0,0,0,pin26
