posid,PBMC/D1,PBMC/W2,PBMC/W8,PBMC/Y15,PBMC/Y4,PBMC/Y8,TCELL/D-1,TCELL/M2,TCELL/Y8,patient
chr5+55868010,0,0,0,0,0,0,1,0,0,pin30
chr5+56910697,0,1,0,0,0,0,0,0,0,pin30
chr5+59124152,0,0,0,0,0,0,1,0,0,pin30
chr5+59154906,0,0,0,0,0,0,1,0,0,pin30
chr5+62296771,0,0,0,0,0,0,1,0,0,pin30
chr5+64213770,0,0,0,0,0,0,1,0,0,pin30
chr5+65036203,0,0,0,0,0,0,1,0,0,pin30
chr5+66823000,0,0,0,0,0,0,1,0,0,pin30
chr5+66841034,0,0,0,0,0,0,1,0,0,pin30
chr5+67009754,0,0,0,0,0,0,1,0,0,pin30
chr5+68431777,0,0,0,0,0,0,1,0,0,pin30
chr5+74934687,0,0,0,0,0,0,1,0,0,pin30
chr5+76544125,0,0,0,0,0,0,1,0,0,pin30
chr5+78985968,0,0,0,0,0,0,1,0,0,pin30
chr5+79515146,0,0,0,0,0,0,1,0,0,pin30
chr5+79561730,0,0,0,0,0,0,1,0,0,pin30
chr5+80218558,0,0,0,0,1,0,0,0,0,pin30
chr5+80759320,0,0,0,0,0,0,1,0,0,pin30
chr5+81214606,0,0,0,0,0,0,1,0,0,pin30
chr5+81735600,0,0,0,0,0,0,1,0,0,pin30
chr5+85987473,0,0,0,0,0,1,0,0,0,pin30
chr5+893591,0,0,0,0,0,0,1,0,0,pin30
chr5+96063675,0,0,0,0,0,0,1,0,0,pin30
chr5+96078891,0,0,0,0,0,0,1,0,0,pin30
chr5+96671430,0,0,0,0,0,0,1,0,0,pin30
chr5+96960032,0,0,0,0,0,0,1,0,0,pin30
chr6-10529154,0,0,0,0,0,0,1,0,0,pin30
chr6-105634693,0,0,0,1,0,0,0,0,0,pin30
chr6-106525896,0,0,0,0,0,2,0,0,0,pin30
chr6-110181979,0,0,0,0,0,0,1,0,0,pin30
chr6-110958029,0,0,0,0,0,0,1,0,0,pin30
chr6-112028784,0,1,0,0,0,0,0,0,0,pin30
chr6-11722612,0,0,0,0,0,0,1,0,0,pin30
chr6-12049373,0,0,0,0,0,0,1,0,0,pin30
chr6-121830511,0,0,0,0,0,0,1,0,0,pin30
chr6-127937207,0,0,0,0,0,0,1,0,0,pin30
chr6-127967438,0,0,0,0,0,0,1,0,0,pin30
chr6-130514211,0,0,0,0,0,0,1,0,0,pin30
chr6-130611722,0,0,0,1,0,0,0,0,0,pin30
chr6-131282008,0,0,0,0,0,0,0,1,0,pin30
chr6-131791661,0,0,0,0,0,0,1,0,0,pin30
chr6-133967233,0,0,0,0,0,0,1,0,0,pin30
chr6-134289919,0,0,0,0,0,0,1,0,0,pin30
chr6-134997834,0,0,0,0,0,0,1,0,0,pin30
chr6-135160571,0,1,0,0,0,0,0,0,0,pin30
chr6-135536589,0,0,0,0,0,0,1,0,0,pin30
chr6-135643970,0,0,0,1,0,0,0,0,0,pin30
chr6-13747520,0,1,0,0,0,0,0,0,0,pin30
chr6-137737249,0,0,0,0,0,0,1,0,0,pin30
chr6-137768410,0,0,0,0,0,0,1,0,0,pin30
chr6-137830268,0,0,0,0,1,0,0,0,0,pin30
chr6-138412056,0,0,0,0,0,0,1,0,0,pin30
chr6-138947562,0,0,0,0,1,0,0,0,0,pin30
chr6-140586210,0,0,0,1,0,0,0,0,0,pin30
chr6-142847944,0,1,0,0,0,0,0,0,0,pin30
chr6-146856937,0,0,0,0,1,0,0,0,0,pin30
chr6-149211093,0,0,0,0,0,0,1,0,0,pin30
chr6-149211377,0,0,0,0,0,1,0,0,0,pin30
chr6-149493549,0,0,0,0,0,0,1,0,0,pin30
chr6-152953035,0,0,0,0,0,0,1,0,0,pin30
chr6-15421634,0,0,0,0,0,1,0,0,0,pin30
chr6-155077964,0,0,0,0,0,0,1,0,0,pin30
chr6-155128143,0,0,0,0,0,0,1,0,0,pin30
chr6-157758511,0,0,0,0,0,0,1,0,0,pin30
chr6-157765250,0,0,0,0,0,0,1,0,0,pin30
chr6-159057566,0,0,0,0,0,0,1,0,0,pin30
chr6-159098093,0,0,0,0,0,0,1,0,0,pin30
chr6-159726179,0,0,0,0,0,0,1,0,0,pin30
chr6-16480645,0,0,0,0,0,0,1,0,0,pin30
chr6-16481248,0,0,0,0,0,0,1,0,0,pin30
chr6-16484604,0,0,0,0,0,0,1,0,0,pin30
chr6-22069604,0,0,0,0,0,0,1,0,0,pin30
chr6-24398905,0,0,0,0,1,0,0,0,0,pin30
chr6-24412354,0,0,0,0,0,0,1,0,0,pin30
chr6-24929982,0,0,0,0,0,0,1,0,0,pin30
chr6-25042032,0,0,0,0,0,0,1,0,0,pin30
chr6-25962175,0,0,0,0,0,0,1,0,0,pin30
chr6-25966747,0,0,0,0,0,0,1,0,0,pin30
chr6-26522373,0,0,0,0,0,0,1,0,0,pin30
chr6-2854021,0,0,0,0,0,0,1,0,0,pin30
chr6-30510106,0,0,0,0,0,0,1,0,0,pin30
chr6-31573280,0,0,1,0,0,0,0,0,0,pin30
chr6-31663761,0,0,0,0,0,0,1,0,0,pin30
chr6-34237188,0,0,0,0,0,0,1,0,0,pin30
chr6-35920056,0,0,0,0,0,0,1,0,0,pin30
chr6-36865096,0,0,0,0,0,0,1,0,0,pin30
chr6-37154187,0,0,0,0,0,2,0,0,0,pin30
chr6-39228864,0,0,0,0,0,0,1,0,0,pin30
chr6-41708215,0,0,1,0,0,0,0,0,0,pin30
chr6-418607,0,0,0,0,0,0,1,0,0,pin30
chr6-41962675,0,0,0,0,0,0,1,0,0,pin30
chr6-41971408,0,0,0,0,0,0,1,0,0,pin30
chr6-42038463,0,0,0,0,0,0,1,0,0,pin30
chr6-42041128,0,0,0,0,0,0,1,0,0,pin30
chr6-42369919,0,0,0,0,0,0,1,0,0,pin30
chr6-431307,0,1,0,0,0,0,0,0,0,pin30
chr6-43224683,0,0,0,1,0,0,0,0,0,pin30
chr6-45475979,0,0,0,0,0,0,1,0,0,pin30
chr6-45626362,0,0,0,0,0,0,0,1,0,pin30
chr6-45712574,0,0,0,0,0,0,1,0,0,pin30
chr6-45802606,0,0,0,0,0,0,1,0,0,pin30
chr6-478270,0,0,1,0,0,0,0,0,0,pin30
chr6-490059,0,0,0,0,0,0,1,0,0,pin30
chr6-492334,0,0,0,0,0,0,1,0,0,pin30
chr6-493605,0,1,0,0,0,0,0,0,0,pin30
chr6-499245,0,0,0,0,0,0,1,0,0,pin30
chr6-510284,0,0,0,0,0,0,1,0,0,pin30
chr6-53349562,0,0,1,0,0,0,0,0,0,pin30
chr6-53360493,0,0,0,0,0,0,1,0,0,pin30
chr6-559596,0,0,0,0,0,0,1,0,0,pin30
chr6-61686736,0,0,0,0,0,0,1,0,0,pin30
chr6-685254,0,0,0,0,0,0,1,0,0,pin30
chr6-7110289,0,0,0,0,0,0,1,0,0,pin30
chr6-72650825,0,0,0,0,0,0,1,0,0,pin30
chr6-73337075,0,0,1,0,0,0,0,0,0,pin30
chr6-75281039,0,0,0,0,0,0,1,0,0,pin30
chr6-80003877,0,0,0,0,0,0,1,0,0,pin30
chr6-8064780,0,0,0,0,0,0,1,0,0,pin30
chr6-85680184,0,0,0,0,0,0,1,0,0,pin30
chr6-87701341,0,0,0,0,0,0,1,0,0,pin30
chr6-90187098,0,0,0,0,0,0,1,0,0,pin30
chr6-90263847,0,0,0,0,0,0,1,0,0,pin30
chr6-90275737,0,0,0,0,0,0,1,0,0,pin30
chr6-92636264,0,0,0,1,0,0,0,0,0,pin30
chr6-94713800,0,0,0,0,0,0,1,0,0,pin30
chr6-96329711,0,0,0,0,1,0,0,0,0,pin30
chr6+105609774,0,0,0,0,0,0,1,0,0,pin30
chr6+106615474,0,0,0,0,0,0,1,0,0,pin30
chr6+110798507,0,0,0,0,1,0,0,0,0,pin30
chr6+111749680,0,0,0,0,0,0,1,0,0,pin30
chr6+111759401,0,0,0,0,0,0,1,0,0,pin30
chr6+11216026,0,0,0,0,0,0,1,0,0,pin30
chr6+12052550,0,0,0,0,0,0,1,0,0,pin30
chr6+128599080,0,0,0,0,0,0,1,0,0,pin30
chr6+131789705,0,0,0,0,0,0,1,0,0,pin30
chr6+134237326,1,0,0,0,0,0,0,0,0,pin30
chr6+134287885,0,0,0,0,0,0,1,0,0,pin30
chr6+135118744,0,0,0,0,0,0,1,0,0,pin30
chr6+135233626,0,0,0,0,0,0,1,0,0,pin30
chr6+136894354,0,0,0,1,0,0,0,0,0,pin30
chr6+137700296,0,1,0,0,0,0,0,0,0,pin30
chr6+137829644,0,0,0,0,0,0,1,0,0,pin30
chr6+137975644,0,0,0,0,0,0,1,0,0,pin30
chr6+142942261,0,0,0,0,0,1,0,0,0,pin30
chr6+145017066,0,0,0,0,0,0,1,0,0,pin30
chr6+14661569,0,0,0,0,0,0,0,1,0,pin30
chr6+14737238,0,0,0,0,0,0,1,0,0,pin30
chr6+14820762,0,1,0,0,0,0,0,0,0,pin30
chr6+148458364,0,0,0,0,0,1,0,0,0,pin30
chr6+149139920,0,0,0,0,0,0,1,0,0,pin30
chr6+149212639,0,0,0,0,0,0,1,0,0,pin30
chr6+149481819,0,0,0,0,0,0,1,0,0,pin30
chr6+149506678,0,0,0,0,0,0,1,0,0,pin30
chr6+149516053,0,0,0,0,0,0,1,0,0,pin30
chr6+153003503,0,0,0,0,0,0,1,0,0,pin30
chr6+154157648,0,0,0,0,0,1,0,0,0,pin30
chr6+154225536,0,0,1,0,0,0,0,0,0,pin30
chr6+154941219,0,0,0,0,1,0,0,0,0,pin30
chr6+155434946,0,0,0,0,0,0,1,0,0,pin30
chr6+156030186,0,0,0,0,0,0,1,0,0,pin30
chr6+15691018,0,0,0,0,0,0,1,0,0,pin30
chr6+157021179,0,0,0,0,0,0,1,0,0,pin30
chr6+157501123,0,0,0,0,0,0,1,0,0,pin30
chr6+15775770,0,0,0,0,0,0,1,0,0,pin30
chr6+159977787,0,0,0,0,0,0,1,0,0,pin30
chr6+160508232,0,0,0,0,1,0,0,0,0,pin30
chr6+164289586,0,0,0,0,0,0,1,0,0,pin30
chr6+16691564,0,0,1,0,0,0,0,0,0,pin30
chr6+17656088,0,0,0,0,1,0,0,0,0,pin30
chr6+17708408,0,0,0,2,0,0,0,0,0,pin30
chr6+20534167,0,0,0,0,1,0,0,0,0,pin30
chr6+22066443,0,0,0,0,0,0,1,0,0,pin30
chr6+24858064,0,0,0,0,0,0,1,0,0,pin30
chr6+25136352,0,0,0,0,0,0,1,0,0,pin30
chr6+25387960,0,0,0,0,0,0,1,0,0,pin30
chr6+25917324,0,0,0,0,0,0,1,0,0,pin30
chr6+26234965,0,0,0,0,1,0,0,0,0,pin30
chr6+26236718,0,0,0,0,1,0,0,0,0,pin30
chr6+27694133,0,0,0,0,0,0,1,0,0,pin30
chr6+2799619,0,0,0,1,0,0,0,0,0,pin30
chr6+2856299,0,0,0,0,0,0,1,0,0,pin30
chr6+29927743,0,0,0,0,0,0,1,0,0,pin30
chr6+29941764,0,0,0,0,0,0,1,0,0,pin30
chr6+30774060,0,0,0,0,0,0,1,0,0,pin30
chr6+30774383,0,0,0,0,0,0,1,0,0,pin30
chr6+30821923,0,0,0,0,0,0,1,0,0,pin30
chr6+31582088,0,0,0,0,0,0,1,0,0,pin30
chr6+31737933,0,0,0,0,0,0,1,0,0,pin30
chr6+31739312,0,0,0,0,0,0,1,0,0,pin30
chr6+32971394,1,0,0,0,0,0,0,0,0,pin30
chr6+33248885,0,0,0,0,0,0,1,0,0,pin30
chr6+337330,0,0,0,0,0,0,1,0,0,pin30
chr6+36114037,0,0,0,0,0,0,1,0,0,pin30
chr6+37187157,0,0,1,0,0,0,0,0,0,pin30
chr6+4020151,0,0,0,0,0,0,1,0,0,pin30
chr6+41346094,0,0,0,0,0,0,1,0,0,pin30
chr6+42046306,0,0,0,0,0,0,1,0,0,pin30
chr6+422379,0,0,0,0,0,0,1,0,0,pin30
chr6+44643372,0,0,0,0,0,0,1,0,0,pin30
chr6+45738533,0,0,0,0,0,0,1,0,0,pin30
chr6+45786712,0,0,0,0,0,0,1,0,0,pin30
chr6+45815434,0,0,0,0,0,0,1,0,0,pin30
chr6+45873090,0,1,0,0,0,0,0,0,0,pin30
chr6+45922614,0,0,0,0,0,0,0,0,1,pin30
chr6+46051049,1,0,0,0,0,0,0,0,0,pin30
chr6+4641472,0,0,0,0,0,1,0,0,0,pin30
chr6+47651793,0,0,0,0,0,0,1,0,0,pin30
chr6+478628,0,0,0,0,0,0,1,0,0,pin30
chr6+53493734,0,0,0,0,0,0,1,0,0,pin30
chr6+5515694,0,0,0,0,0,0,1,0,0,pin30
chr6+62380730,0,0,0,0,0,0,1,0,0,pin30
chr6+6954650,0,0,0,0,1,0,0,0,0,pin30
chr6+69949756,0,1,0,0,0,0,0,0,0,pin30
chr6+70532219,0,0,0,0,0,0,1,0,0,pin30
chr6+70667259,0,0,0,0,0,1,0,0,0,pin30
chr6+73679587,0,0,0,0,0,0,1,0,0,pin30
chr6+73695012,0,0,0,0,0,0,1,0,0,pin30
chr6+75243520,0,0,0,0,0,0,1,0,0,pin30
chr6+79335529,0,0,0,0,0,0,1,0,0,pin30
chr6+8101692,0,0,0,0,0,0,1,0,0,pin30
chr6+85418264,0,0,0,0,0,0,1,0,0,pin30
chr6+85461602,0,0,0,0,0,0,1,0,0,pin30
chr6+87153195,0,0,0,0,0,0,1,0,0,pin30
chr6+87498661,0,0,0,0,0,1,0,0,0,pin30
chr6+87910274,0,0,0,0,0,0,1,0,0,pin30
chr6+90007381,0,0,0,0,0,0,1,0,0,pin30
chr6+90050554,0,0,0,0,0,1,0,0,0,pin30
chr6+90297887,0,0,0,0,0,0,1,0,0,pin30
chr6+96824141,0,0,0,0,0,0,1,0,0,pin30
chr6+96906388,0,0,0,1,0,0,0,0,0,pin30
chr7-100164598,0,0,0,0,0,0,1,0,0,pin30
chr7-100211789,0,0,0,0,0,0,1,0,0,pin30
chr7-100542563,0,0,0,0,0,0,1,0,0,pin30
chr7-103296379,0,0,0,0,0,0,1,0,0,pin30
chr7-104944363,0,0,0,0,0,0,1,0,0,pin30
chr7-104946241,0,0,0,0,0,0,1,0,0,pin30
chr7-105429427,0,0,0,0,0,0,1,0,0,pin30
chr7-105531736,0,0,0,1,0,0,0,0,0,pin30
chr7-106423849,0,0,0,0,0,0,1,0,0,pin30
chr7-106483162,0,0,0,0,0,0,1,0,0,pin30
chr7-108284103,0,0,0,0,0,0,1,0,0,pin30
chr7-111025901,0,0,0,0,0,1,0,0,0,pin30
chr7-111027388,0,0,0,0,0,0,1,0,0,pin30
chr7-111030072,0,0,0,0,0,0,1,0,0,pin30
chr7-111043057,0,0,0,0,0,0,1,0,0,pin30
chr7-11124259,0,0,0,0,0,0,1,0,0,pin30
chr7-111562372,0,1,0,0,0,0,0,0,0,pin30
chr7-113119279,0,0,0,0,0,0,1,0,0,pin30
chr7-114794978,0,0,0,0,0,0,1,0,0,pin30
chr7-115009926,0,1,0,0,0,0,0,0,0,pin30
chr7-12402597,0,0,0,0,0,0,1,0,0,pin30
chr7-130910193,0,0,0,0,0,0,1,0,0,pin30
chr7-130962289,0,0,0,0,0,0,1,0,0,pin30
chr7-131109011,0,0,0,0,0,0,1,0,0,pin30
chr7-131236736,0,0,0,0,0,0,1,0,0,pin30
chr7-132912689,0,0,0,0,1,0,0,0,0,pin30
chr7-135206511,0,0,0,0,0,0,1,0,0,pin30
chr7-135885831,0,0,0,0,1,0,0,0,0,pin30
chr7-138746997,0,0,0,0,0,1,0,0,0,pin30
chr7-138755760,0,0,0,0,0,0,1,0,0,pin30
chr7-140163252,0,0,0,0,0,0,1,0,0,pin30
chr7-140229811,0,0,0,0,0,0,1,0,0,pin30
chr7-140263058,0,0,0,0,0,0,1,0,0,pin30
chr7-140548748,0,0,0,0,1,0,0,0,0,pin30
chr7-142787388,0,0,0,0,0,0,1,0,0,pin30
chr7-142808197,0,0,1,0,0,0,0,0,0,pin30
chr7-142810480,0,0,0,0,0,0,1,0,0,pin30
chr7-143715163,0,0,0,0,0,0,1,0,0,pin30
chr7-144350957,0,0,0,0,0,0,1,0,0,pin30
chr7-144821704,0,0,1,0,0,0,0,0,0,pin30
chr7-144843630,0,0,0,0,0,0,1,0,0,pin30
chr7-148981315,0,0,0,0,0,0,1,0,0,pin30
chr7-149027638,0,1,0,0,0,0,0,0,0,pin30
chr7-149246787,0,0,0,0,0,0,1,0,0,pin30
chr7-149249517,0,0,0,0,0,0,1,0,0,pin30
chr7-150669244,0,0,0,0,0,0,1,0,0,pin30
chr7-150732274,0,0,0,0,0,0,1,0,0,pin30
chr7-151342225,0,0,0,0,0,0,1,0,0,pin30
chr7-156774845,0,0,0,0,1,0,0,0,0,pin30
chr7-156806414,0,0,0,1,0,0,0,0,0,pin30
chr7-158819876,0,0,0,0,0,0,1,0,0,pin30
chr7-16645613,0,0,0,0,0,0,1,0,0,pin30
chr7-17145013,0,0,0,0,0,0,1,0,0,pin30
chr7-17941069,0,0,0,0,0,0,1,0,0,pin30
chr7-21338479,0,0,0,0,0,0,1,0,0,pin30
chr7-24023418,0,0,0,0,1,0,0,0,0,pin30
chr7-24865558,0,0,0,1,0,0,0,0,0,pin30
chr7-25266890,0,0,0,0,0,0,1,0,0,pin30
chr7-27742576,0,0,0,0,0,0,1,0,0,pin30
chr7-30453362,0,0,0,0,0,0,1,0,0,pin30
chr7-30544559,0,0,0,0,0,0,1,0,0,pin30
chr7-32892783,0,0,0,0,0,0,1,0,0,pin30
chr7-36674650,0,0,0,0,0,0,1,0,0,pin30
chr7-36675432,0,1,0,0,0,0,0,0,0,pin30
chr7-37072968,0,0,0,0,0,0,1,0,0,pin30
chr7-38363477,0,0,0,0,0,0,1,0,0,pin30
chr7-44461225,0,0,0,0,0,0,1,0,0,pin30
chr7-44747867,0,0,0,0,0,0,1,0,0,pin30
chr7-44981911,0,0,0,0,0,0,1,0,0,pin30
chr7-48086489,0,0,0,0,0,0,1,0,0,pin30
chr7-50207247,0,0,0,0,0,0,1,0,0,pin30
chr7-50663635,0,0,0,0,0,0,1,0,0,pin30
chr7-55532357,0,0,0,0,0,0,1,0,0,pin30
chr7-56106275,0,0,0,0,0,0,1,0,0,pin30
chr7-5694818,0,0,0,0,0,0,1,0,0,pin30
chr7-587018,0,0,0,0,4,0,0,0,0,pin30
chr7-604326,0,0,0,0,0,0,1,0,0,pin30
chr7-617418,0,0,1,0,0,0,0,0,0,pin30
chr7-63925298,0,0,0,0,0,1,0,0,0,pin30
chr7-64793857,0,0,0,0,0,0,1,0,0,pin30
chr7-64902818,0,0,0,0,0,0,1,0,0,pin30
chr7-66458741,0,0,0,0,0,0,1,0,0,pin30
chr7-66859269,0,0,0,0,0,0,1,0,0,pin30
chr7-66920621,0,0,0,1,0,0,0,0,0,pin30
chr7-72693271,0,0,0,0,0,0,1,0,0,pin30
chr7-74651090,0,0,0,0,0,0,1,0,0,pin30
chr7-75072850,0,0,0,0,0,0,1,0,0,pin30
chr7-8127068,0,0,0,0,0,0,1,0,0,pin30
chr7-8177632,0,0,0,0,0,0,1,0,0,pin30
chr7-92634690,0,0,0,0,0,0,0,1,0,pin30
chr7-92686190,0,0,0,0,0,0,1,0,0,pin30
chr7-94508015,0,0,1,0,0,0,0,0,0,pin30
chr7-95498499,0,0,0,0,0,0,1,0,0,pin30
chr7-99997490,0,0,0,0,0,0,1,0,0,pin30
chr7+100128330,0,0,0,0,0,0,1,0,0,pin30
chr7+102431341,0,0,0,0,0,0,1,0,0,pin30
chr7+104941996,0,0,0,0,0,0,1,0,0,pin30
chr7+106717758,0,0,0,0,1,0,0,0,0,pin30
chr7+106767650,0,1,0,0,0,0,0,0,0,pin30
chr7+107586355,0,0,0,0,0,0,1,0,0,pin30
chr7+108137257,0,0,0,0,0,0,1,0,0,pin30
chr7+10974696,0,0,0,0,0,0,1,0,0,pin30
chr7+111013218,0,0,0,0,0,0,1,0,0,pin30
chr7+111085740,0,0,0,0,0,0,1,0,0,pin30
chr7+114802043,0,0,0,0,0,0,1,0,0,pin30
chr7+114832027,0,0,0,0,0,0,1,0,0,pin30
chr7+116863196,0,0,0,0,1,0,0,0,0,pin30
chr7+116952944,0,0,0,0,0,0,1,0,0,pin30
chr7+117109210,1,0,0,0,0,0,0,0,0,pin30
chr7+120912017,0,0,0,0,1,0,0,0,0,pin30
chr7+121544421,0,0,0,0,0,0,1,0,0,pin30
chr7+123750163,0,0,0,0,0,0,1,0,0,pin30
chr7+123754794,0,0,0,0,0,0,1,0,0,pin30
chr7+127856850,0,0,0,0,0,0,1,0,0,pin30
chr7+129122993,0,0,0,0,0,0,1,0,0,pin30
chr7+129496443,0,1,0,0,0,0,0,0,0,pin30
chr7+130365408,0,0,1,0,0,0,0,0,0,pin30
chr7+132461059,0,0,0,0,0,1,0,0,0,pin30
chr7+134732283,0,0,0,0,0,0,1,0,0,pin30
chr7+134995176,0,0,0,0,0,0,1,0,0,pin30
chr7+138881635,0,0,0,0,0,0,1,0,0,pin30
chr7+139094298,0,0,0,0,0,0,1,0,0,pin30
chr7+139133480,0,0,0,0,0,0,0,1,0,pin30
chr7+141597015,0,0,0,0,0,0,1,0,0,pin30
chr7+142399632,0,1,0,0,0,0,0,0,0,pin30
chr7+147891351,0,1,0,0,0,0,0,0,0,pin30
chr7+148536322,0,0,0,0,1,0,0,0,0,pin30
chr7+150518913,0,0,0,0,0,0,1,0,0,pin30
chr7+150740039,0,0,0,0,0,0,1,0,0,pin30
chr7+150752302,0,0,0,0,0,0,1,0,0,pin30
chr7+155199532,0,0,0,0,0,0,1,0,0,pin30
chr7+155205127,0,0,0,0,0,0,1,0,0,pin30
chr7+155206893,0,0,0,0,0,0,1,0,0,pin30
chr7+155281042,0,0,0,0,0,0,1,0,0,pin30
chr7+155574261,0,0,0,1,0,0,0,0,0,pin30
chr7+155744819,0,0,0,0,0,0,1,0,0,pin30
chr7+158812591,0,0,0,0,0,0,0,1,0,pin30
chr7+18860741,0,0,0,0,0,0,1,0,0,pin30
chr7+18861887,0,0,0,0,0,0,1,0,0,pin30
chr7+20111619,0,0,1,0,0,0,0,0,0,pin30
chr7+21355382,0,0,0,0,0,0,1,0,0,pin30
chr7+22659692,0,0,0,0,0,0,1,0,0,pin30
chr7+2299671,0,1,0,0,0,0,0,0,0,pin30
chr7+23014704,0,0,0,0,0,0,1,0,0,pin30
chr7+24800084,0,0,1,0,0,0,0,0,0,pin30
chr7+24920524,0,0,0,0,0,0,0,1,0,pin30
chr7+24922325,0,0,0,0,0,0,1,0,0,pin30
chr7+29285363,0,0,1,0,0,0,0,0,0,pin30
chr7+30288701,0,0,0,0,0,0,1,0,0,pin30
chr7+3118811,0,0,0,0,0,0,1,0,0,pin30
chr7+36678918,0,0,0,0,0,0,1,0,0,pin30
chr7+39948434,0,0,0,0,0,0,1,0,0,pin30
chr7+43658456,0,0,0,0,0,0,1,0,0,pin30
chr7+44460266,0,0,0,0,0,0,1,0,0,pin30
chr7+44461265,0,0,0,0,0,0,1,0,0,pin30
chr7+45027506,0,0,0,0,0,0,1,0,0,pin30
chr7+47302543,0,0,0,0,0,0,1,0,0,pin30
chr7+47304536,0,0,1,0,0,0,0,0,0,pin30
chr7+47875221,0,0,0,0,0,0,1,0,0,pin30
chr7+50228639,0,0,0,0,0,0,1,0,0,pin30
chr7+50349245,0,1,0,0,0,0,0,0,0,pin30
chr7+50357655,0,0,0,0,1,0,0,0,0,pin30
chr7+50398408,0,0,0,1,0,0,0,0,0,pin30
chr7+50661550,0,0,0,0,0,0,1,0,0,pin30
chr7+52273228,0,0,0,0,0,0,1,0,0,pin30
chr7+55364930,0,0,0,0,0,0,1,0,0,pin30
chr7+5630332,0,0,0,0,0,0,0,1,0,pin30
chr7+5693531,0,0,0,0,0,0,1,0,0,pin30
chr7+617617,0,0,0,0,0,0,1,0,0,pin30
chr7+6549229,0,0,0,0,0,0,1,0,0,pin30
chr7+66592947,0,0,0,0,0,0,1,0,0,pin30
chr7+66593498,0,0,1,0,0,0,0,0,0,pin30
chr7+72537578,0,0,0,0,0,0,1,0,0,pin30
chr7+74172961,0,0,1,0,0,0,0,0,0,pin30
chr7+74650041,0,0,0,0,0,0,1,0,0,pin30
chr7+75881212,0,0,0,0,0,0,1,0,0,pin30
chr7+8125520,0,0,0,0,0,0,1,0,0,pin30
chr7+8127186,0,0,0,1,0,0,0,0,0,pin30
chr7+87218685,0,0,0,0,0,0,1,0,0,pin30
chr7+92647887,0,0,0,0,0,0,1,0,0,pin30
chr7+92956361,0,0,0,0,0,0,0,0,1,pin30
chr8-100311010,0,0,0,0,0,0,1,0,0,pin30
chr8-100410915,0,0,0,0,0,0,1,0,0,pin30
chr8-102100641,0,0,0,0,0,0,1,0,0,pin30
chr8-102108751,0,0,0,0,0,1,0,0,0,pin30
chr8-104448290,0,0,0,0,1,0,0,0,0,pin30
chr8-106662947,0,0,0,0,0,0,1,0,0,pin30
chr8-10840419,0,0,0,0,0,0,1,0,0,pin30
chr8-11283240,0,0,0,0,0,1,0,0,0,pin30
chr8-115091900,0,0,0,0,1,0,0,0,0,pin30
chr8-116765809,0,0,0,1,0,0,0,0,0,pin30
chr8-118037113,0,0,0,0,0,0,1,0,0,pin30
chr8-11878552,0,0,0,0,0,0,1,0,0,pin30
chr8-122799625,0,0,0,0,0,0,1,0,0,pin30
chr8-123165511,0,0,0,0,0,0,1,0,0,pin30
chr8-123679331,0,0,0,0,0,0,1,0,0,pin30
chr8-124762512,0,0,1,0,0,0,0,0,0,pin30
chr8-127796398,0,0,0,0,0,0,1,0,0,pin30
chr8-127830707,0,0,0,0,0,0,1,0,0,pin30
chr8-127990952,0,0,0,1,0,0,0,0,0,pin30
chr8-12806125,0,0,0,0,1,0,0,0,0,pin30
chr8-128066021,0,0,0,0,0,0,1,0,0,pin30
chr8-128736744,0,0,0,0,0,0,1,0,0,pin30
chr8-130357961,0,0,0,0,0,0,1,0,0,pin30
chr8-132378318,0,0,0,1,0,0,0,0,0,pin30
chr8-132684819,0,0,0,0,0,0,1,0,0,pin30
chr8-132977626,0,0,0,0,0,0,1,0,0,pin30
chr8-133054511,0,0,0,0,0,0,1,0,0,pin30
chr8-133061317,0,0,0,0,0,0,1,0,0,pin30
chr8-134719842,0,0,0,0,0,1,0,0,0,pin30
chr8-1468325,0,0,0,1,0,0,0,0,0,pin30
chr8-17614923,0,0,0,0,0,0,1,0,0,pin30
chr8-19206138,0,0,0,0,0,0,0,0,1,pin30
chr8-19215929,0,0,0,0,0,0,1,0,0,pin30
chr8-19473263,0,0,0,0,0,0,1,0,0,pin30
chr8-19587198,0,0,0,0,0,0,1,0,0,pin30
chr8-19720534,0,0,0,0,0,0,1,0,0,pin30
chr8-20008455,0,0,0,0,0,0,1,0,0,pin30
chr8-21914292,0,0,0,0,0,0,1,0,0,pin30
chr8-21914438,0,0,0,0,0,0,1,0,0,pin30
chr8-21918856,0,0,0,0,0,0,1,0,0,pin30
chr8-22439943,0,0,0,0,0,0,1,0,0,pin30
chr8-22643373,0,0,0,0,0,0,1,0,0,pin30
chr8-22669534,0,0,0,0,0,0,1,0,0,pin30
chr8-23649824,1,0,0,0,0,0,0,0,0,pin30
chr8-26305192,0,0,0,0,0,0,1,0,0,pin30
chr8-29115461,0,0,0,0,1,0,0,0,0,pin30
chr8-29411148,0,0,0,0,0,0,1,0,0,pin30
chr8-29445305,0,0,0,0,0,0,1,0,0,pin30
chr8-29471887,0,0,0,0,0,0,1,0,0,pin30
chr8-29498160,0,0,0,0,0,0,1,0,0,pin30
chr8-29520647,0,0,0,0,0,0,1,0,0,pin30
chr8-29542897,0,0,0,0,0,0,1,0,0,pin30
chr8-29543434,0,0,0,0,0,0,1,0,0,pin30
